SiteName,date,PM2.5,AQI,CO,NO2,O3,SO2,SiteTypes,SiteX,SiteY
门头沟,20160914,73.125,108.875,0.779166667,19.52173913,94.875,2,郊区环境评价点,116.106,39.937
门头沟,20161119,115.5833333,208.8333333,2.033333333,60.33333333,34.30434783,14.75,郊区环境评价点,116.106,39.937
门头沟,20160404,52.375,60.125,0.45,39.54166667,65.45833333,6.791666667,郊区环境评价点,116.106,39.937
门头沟,20160921,58.625,56.625,0.7125,44.20833333,40.04166667,2.458333333,郊区环境评价点,116.106,39.937
门头沟,20161126,232.375,214.3333333,4.133333333,112.5416667,10,24.54166667,郊区环境评价点,116.106,39.937
门头沟,20160411,41.86956522,102.3684211,0.482608696,44.34782609,54.69565217,7.47826087,郊区环境评价点,116.106,39.937
门头沟,20160212,140.125,170.5833333,2.2625,40.08333333,28.75,18.125,郊区环境评价点,116.106,39.937
门头沟,20161203,101.6666667,112.9166667,2.9125,80.16666667,7.375,24.375,郊区环境评价点,116.106,39.937
门头沟,20160425,78.54166667,120.375,0.8125,41.43478261,82,7,郊区环境评价点,116.106,39.937
门头沟,20161210,48.70833333,59.20833333,1.791666667,57.83333333,13.17391304,14.41666667,郊区环境评价点,116.106,39.937
门头沟,20161110,170.375,235.0416667,2.358333333,79.45833333,11.91666667,5.083333333,郊区环境评价点,116.106,39.937
门头沟,20160105,42.75,32.58333333,1.1,36.39130435,33.20833333,12.58333333,郊区环境评价点,116.106,39.937
门头沟,20161217,102.0416667,130.9166667,3.095833333,80.91666667,8.041666667,27.125,郊区环境评价点,116.106,39.937
门头沟,20161224,112.3333333,102,2.904166667,74.75,5.086956522,19.70833333,郊区环境评价点,116.106,39.937
门头沟,20160311,27.5,53.33333333,0.808333333,35,46.875,15.45833333,郊区环境评价点,116.106,39.937
门头沟,20161025,73.375,77.25,1.02173913,52.09090909,7,2.173913043,郊区环境评价点,116.106,39.937
门头沟,20160911,29.95833333,45.45833333,0.566666667,19.66666667,81,2,郊区环境评价点,116.106,39.937
门头沟,20160523,58.41666667,82.875,0.820833333,33.04347826,78.91666667,6.208333333,郊区环境评价点,116.106,39.937
门头沟,20160721,13.95833333,16.08333333,0.7625,8.739130435,39.29166667,2,郊区环境评价点,116.106,39.937
门头沟,20160202,40.375,33.58333333,1.466666667,48.5,39.08333333,33.45833333,郊区环境评价点,116.106,39.937
门头沟,20160606,84.5,103.2916667,0.766666667,28.69565217,124.375,4.416666667,郊区环境评价点,116.106,39.937
门头沟,20160910,12.95833333,42.33333333,0.325,21.26086957,56.16666667,2.041666667,郊区环境评价点,116.106,39.937
门头沟,20160209,40.83333333,47.79166667,1.195833333,21.95652174,53.875,31.04166667,郊区环境评价点,116.106,39.937
门头沟,20160613,41.13636364,67.41666667,0.645833333,15.75,81.95833333,2,郊区环境评价点,116.106,39.937
门头沟,20160811,106.3043478,128.6086957,1.52173913,8.590909091,75.56521739,2.956521739,郊区环境评价点,116.106,39.937
门头沟,20161016,120.6666667,209.625,0.8875,56.13043478,21.25,2,郊区环境评价点,116.106,39.937
门头沟,20161023,26.625,32.58333333,0.541666667,37.45833333,17.875,2,郊区环境评价点,116.106,39.937
门头沟,20160102,173.2916667,204.2608696,3.241666667,115.75,18.25,22.20833333,郊区环境评价点,116.106,39.937
门头沟,20161214,41.625,71.29166667,1.566666667,57.04166667,19.47826087,15.79166667,郊区环境评价点,116.106,39.937
门头沟,20161221,440.9583333,450.9166667,9.516666667,162.0833333,3.833333333,21.83333333,郊区环境评价点,116.106,39.937
门头沟,20160109,59.375,69.41666667,1.5125,57.95652174,13.91666667,28.70833333,郊区环境评价点,116.106,39.937
门头沟,20161106,70.41666667,166.5416667,1,50.70833333,24.125,4.541666667,郊区环境评价点,116.106,39.937
门头沟,20160711,76.125,92.20833333,0.895833333,26.125,108.125,2,郊区环境评价点,116.106,39.937
门头沟,20160315,115.45,101.25,1.745,74.3,23.45,38.7,郊区环境评价点,116.106,39.937
门头沟,20161113,96.125,112.375,1.6875,71.82608696,2.5,3.166666667,郊区环境评价点,116.106,39.937
门头沟,20160915,56.29166667,78.95833333,0.8375,18.16666667,96.66666667,2.333333333,郊区环境评价点,116.106,39.937
门头沟,20161120,56.41666667,117.125,1.479166667,51.54166667,6.434782609,3.916666667,郊区环境评价点,116.106,39.937
门头沟,20160405,94.91666667,102.25,0.779166667,50.2173913,74.33333333,9.416666667,郊区环境评价点,116.106,39.937
门头沟,20160922,104.2608696,119.2608696,0.952173913,32,59.69565217,2.391304348,郊区环境评价点,116.106,39.937
门头沟,20161127,41.45833333,203.0833333,1.125,30.625,48.34782609,7.708333333,郊区环境评价点,116.106,39.937
门头沟,20160412,64,78.75,0.720833333,63.04166667,31.95833333,3.958333333,郊区环境评价点,116.106,39.937
门头沟,20160213,9.75,105.0833333,0.5875,4.347826087,59.25,11.375,郊区环境评价点,116.106,39.937
门头沟,20161204,135.8333333,180.0833333,3.470833333,78.20833333,9.47826087,24.95833333,郊区环境评价点,116.106,39.937
门头沟,20160426,74.08695652,103.875,1.2875,52.29166667,79.125,15.625,郊区环境评价点,116.106,39.937
门头沟,20161211,138.4166667,109.6086957,3.079166667,96.375,4.166666667,25.625,郊区环境评价点,116.106,39.937
门头沟,20161111,48.20833333,118.6666667,1.033333333,54.56521739,8.916666667,4.708333333,郊区环境评价点,116.106,39.937
门头沟,20160106,45.71428571,76.625,2.270833333,28.625,34.25,14.41666667,郊区环境评价点,116.106,39.937
门头沟,20161218,171.1666667,167.875,3.1875,80.08333333,13.82608696,26.45833333,郊区环境评价点,116.106,39.937
门头沟,20161225,148.8571429,193.0714286,3.014285714,84,5.928571429,31.71428571,郊区环境评价点,116.106,39.937
门头沟,20160312,96.70833333,82.16666667,1.716666667,80.47826087,14.91666667,31.375,郊区环境评价点,116.106,39.937
门头沟,20160608,112.0454545,96.04166667,1.05,24.26086957,98.45833333,2,郊区环境评价点,116.106,39.937
门头沟,20160403,18.79166667,34.45833333,0.216666667,25.82608696,59.125,2.875,郊区环境评价点,116.106,39.937
门头沟,20160319,42.04166667,110.125,0.616666667,38.33333333,49.79166667,8.083333333,郊区环境评价点,116.106,39.937
门头沟,20160722,34.5,37.375,1.375,6.565217391,65.875,3.166666667,郊区环境评价点,116.106,39.937
门头沟,20160203,43.41666667,70.70833333,1.479166667,41.2173913,31.04166667,37.125,郊区环境评价点,116.106,39.937
门头沟,20160607,49.91666667,94.95833333,0.883333333,16.29166667,95.45833333,2,郊区环境评价点,116.106,39.937
门头沟,20160402,7.791666667,48.08333333,0.191666667,15.875,70.91666667,2,郊区环境评价点,116.106,39.937
门头沟,20160210,90.95833333,93.41666667,2.4875,51.75,27.25,50.33333333,郊区环境评价点,116.106,39.937
门头沟,20161201,34.47826087,62.43478261,2.426086957,35.17391304,46.52173913,15.08695652,郊区环境评价点,116.106,39.937
门头沟,20160812,63.73333333,128.3076923,1.353333333,4.066666667,37.93333333,2.533333333,郊区环境评价点,116.106,39.937
门头沟,20161208,73.25,147.5652174,1.6125,49.125,44.47826087,10,郊区环境评价点,116.106,39.937
门头沟,20161108,39.33333333,39.375,0.8625,47.25,15.83333333,6.625,郊区环境评价点,116.106,39.937
门头沟,20160430,117.4166667,159.375,1.15,36.20833333,125,6.541666667,郊区环境评价点,116.106,39.937
门头沟,20161215,22.04545455,57.34782609,1.086956522,27.2173913,45.65217391,10.47826087,郊区环境评价点,116.106,39.937
门头沟,20161222,12.625,258.7916667,0.366666667,9.739130435,66,6.75,郊区环境评价点,116.106,39.937
门头沟,20160110,52.75,87.17391304,1.629166667,49.33333333,18.04166667,25.79166667,郊区环境评价点,116.106,39.937
门头沟,20161107,29.16666667,68.08333333,0.558333333,22.65217391,32.33333333,3.791666667,郊区环境评价点,116.106,39.937
门头沟,20160712,32.91666667,96.20833333,0.545833333,18.91304348,61.16666667,2,郊区环境评价点,116.106,39.937
门头沟,20160316,218.4166667,220.4166667,1.670833333,78.13043478,52.625,30.83333333,郊区环境评价点,116.106,39.937
门头沟,20161114,32.25,104.2083333,0.683333333,31.125,38,3.541666667,郊区环境评价点,116.106,39.937
门头沟,20160916,120.5,124.0416667,1.0125,18.91304348,117.5,2,郊区环境评价点,116.106,39.937
门头沟,20161121,8.666666667,35.58333333,0.3875,11.20833333,62.08695652,2.208333333,郊区环境评价点,116.106,39.937
门头沟,20160406,124.125,127.3478261,1.566666667,64.875,52.20833333,15.95833333,郊区环境评价点,116.106,39.937
门头沟,20160923,85.52173913,114.8333333,1.0625,33.70833333,82.5,2,郊区环境评价点,116.106,39.937
门头沟,20161128,56.25,58.125,2.454166667,68.66666667,13.04347826,18.54166667,郊区环境评价点,116.106,39.937
门头沟,20160413,81.29166667,108.0416667,0.591666667,46.2173913,52.125,4.875,郊区环境评价点,116.106,39.937
门头沟,20160214,7.666666667,22.54166667,0.554166667,2.291666667,70.58333333,9.666666667,郊区环境评价点,116.106,39.937
门头沟,20161205,58.95652174,137.4347826,1.908333333,32.95833333,31.79166667,9.958333333,郊区环境评价点,116.106,39.937
门头沟,20160427,70.875,94.56521739,0.891666667,57.47826087,25.70833333,4.541666667,郊区环境评价点,116.106,39.937
门头沟,20161212,235.4736842,250.1052632,3.457894737,106.9473684,5.444444444,30.47368421,郊区环境评价点,116.106,39.937
门头沟,20160329,22.33333333,97.36363636,0.241666667,39.16666667,52.875,4.916666667,郊区环境评价点,116.106,39.937
门头沟,20160107,7.458333333,30.65217391,0.2,8.260869565,54.16666667,6.583333333,郊区环境评价点,116.106,39.937
门头沟,20161219,168.0416667,233.625,3.729166667,80.85714286,14.54166667,26.29166667,郊区环境评价点,116.106,39.937
门头沟,20161226,49.5,140.3333333,1.320833333,40.83333333,34.30434783,16.875,郊区环境评价点,116.106,39.937
门头沟,20160313,24.54166667,93.79166667,0.695833333,22.25,68.75,9.416666667,郊区环境评价点,116.106,39.937
门头沟,20160328,54.75,75.5,0.425,58.73913043,40,9.166666667,郊区环境评价点,116.106,39.937
门头沟,20160731,61.08333333,123.5833333,1.441666667,13.75,59.20833333,2,郊区环境评价点,116.106,39.937
门头沟,20160320,65.95833333,84.20833333,0.883333333,65.65217391,29.08333333,9.375,郊区环境评价点,116.106,39.937
门头沟,20160723,83.125,84,1.529166667,6.541666667,87.83333333,2,郊区环境评价点,116.106,39.937
门头沟,20160204,9.125,36.375,0.466666667,5.875,73.875,12.5,郊区环境评价点,116.106,39.937
门头沟,20160219,18.625,39.70833333,0.8375,13,55.66666667,17.08333333,郊区环境评价点,116.106,39.937
门头沟,20161125,111.5833333,117.5,2.641666667,81.25,10.26086957,20.5,郊区环境评价点,116.106,39.937
门头沟,20160211,127.4166667,149.5,3.220833333,58.26086957,8.833333333,48.70833333,郊区环境评价点,116.106,39.937
门头沟,20161202,70.125,72.625,2.6,64.04166667,14.47826087,18.875,郊区环境评价点,116.106,39.937
门头沟,20160813,18.54166667,49.41666667,0.979166667,7.304347826,31.125,3,郊区环境评价点,116.106,39.937
门头沟,20161209,29.7826087,52.14285714,1.113043478,39.43478261,35.69565217,11.56521739,郊区环境评价点,116.106,39.937
门头沟,20161109,130.7916667,103.4583333,1.816666667,80.73913043,2.666666667,4.916666667,郊区环境评价点,116.106,39.937
门头沟,20160501,164.7083333,188.375,1.679166667,36.26086957,117.75,5.458333333,郊区环境评价点,116.106,39.937
门头沟,20161216,83.29166667,56.5,3.016666667,84.83333333,10.04347826,26.83333333,郊区环境评价点,116.106,39.937
门头沟,20161223,44,34.1875,1.729411765,48.76470588,25.58823529,14.88235294,郊区环境评价点,116.106,39.937
门头沟,20160111,6.727272727,43.33333333,0.195833333,6.608695652,61.625,2.708333333,郊区环境评价点,116.106,39.937
门头沟,20161123,12.65217391,28.54166667,1.052173913,19.86956522,46.18181818,9.043478261,郊区环境评价点,116.106,39.937
门头沟,20160713,12.75,49.41666667,0.504166667,13.04166667,94.54166667,2,郊区环境评价点,116.106,39.937
门头沟,20160317,311.375,329.1666667,2.291666667,91.91666667,47.79166667,20.70833333,郊区环境评价点,116.106,39.937
门头沟,20161115,45.94736842,50.5,1.45,56.13043478,6.913043478,9.041666667,郊区环境评价点,116.106,39.937
门头沟,20160917,54.1,131.6666667,0.785714286,28.52380952,49.42857143,2,郊区环境评价点,116.106,39.937
门头沟,20161122,7.875,22.45833333,0.4875,14.125,56.04347826,4.375,郊区环境评价点,116.106,39.937
门头沟,20160407,74.0952381,168.7083333,0.55,32.30434783,57.70833333,2.708333333,郊区环境评价点,116.106,39.937
门头沟,20160924,121.5,135.2916667,0.966666667,43.30434783,79.125,2,郊区环境评价点,116.106,39.937
门头沟,20161129,101.0833333,102.625,2.9375,85.91666667,5.782608696,26.54166667,郊区环境评价点,116.106,39.937
门头沟,20160414,36.80952381,96.90909091,0.286956522,24.65217391,74.60869565,3.956521739,郊区环境评价点,116.106,39.937
门头沟,20160215,6.291666667,24.20833333,0.504166667,2.782608696,67.125,9.5,郊区环境评价点,116.106,39.937
门头沟,20161206,50.75,58.625,1.658333333,63.45833333,15.91304348,15.54166667,郊区环境评价点,116.106,39.937
门头沟,20160428,49.58333333,82.45833333,0.920833333,38.75,74.5,8.291666667,郊区环境评价点,116.106,39.937
门头沟,20160222,74.23809524,123.952381,1.357142857,28.47619048,43.80952381,20.57142857,郊区环境评价点,116.106,39.937
门头沟,20160330,33.16666667,69.54166667,0.554166667,54.86956522,41.79166667,6.416666667,郊区环境评价点,116.106,39.937
门头沟,20160824,76.79166667,110.375,1.333333333,15.04166667,46.75,3.625,郊区环境评价点,116.106,39.937
门头沟,20160229,43.5,44.5,1.279166667,43.39130435,31.41666667,19.79166667,郊区环境评价点,116.106,39.937
门头沟,20161227,42.68181818,54.5,1.175,34.83333333,39.45833333,8.166666667,郊区环境评价点,116.106,39.937
门头沟,20160115,64.04166667,96.45833333,1.475,51.43478261,17.54166667,29.95833333,郊区环境评价点,116.106,39.937
门头沟,20160221,63.41666667,42.625,1.308333333,33.47826087,37.83333333,29.91666667,郊区环境评价点,116.106,39.937
门头沟,20160801,81.33333333,97.20833333,1.466666667,8.347826087,88.16666667,2.041666667,郊区环境评价点,116.106,39.937
门头沟,20160321,94.75,101.7916667,0.979166667,62.75,58.20833333,14.04166667,郊区环境评价点,116.106,39.937
门头沟,20160724,46.73684211,94.11111111,1.258333333,5.391304348,84.33333333,3.458333333,郊区环境评价点,116.106,39.937
门头沟,20160815,13.04166667,38.29166667,0.879166667,6.086956522,50.54166667,2.958333333,郊区环境评价点,116.106,39.937
门头沟,20160220,14.20833333,28.73913043,0.791666667,11.20833333,61.375,15,郊区环境评价点,116.106,39.937
门头沟,20161116,80.7826087,86.18181818,1.808695652,69.34782609,4.608695652,9.434782609,郊区环境评价点,116.106,39.937
门头沟,20160503,18.54166667,63.95833333,0.183333333,13.43478261,67.125,2,郊区环境评价点,116.106,39.937
门头沟,20160227,23.875,52.83333333,1.104166667,28.82608696,45,20.29166667,郊区环境评价点,116.106,39.937
门头沟,20160814,17.45833333,35.33333333,0.995833333,7.875,78.5,3.375,郊区环境评价点,116.106,39.937
门头沟,20160113,25.16666667,34.5,0.6,20.26086957,47.25,17.20833333,郊区环境评价点,116.106,39.937
门头沟,20161130,98.66666667,166.5,2.979166667,60.54166667,31.17391304,19.16666667,郊区环境评价点,116.106,39.937
门头沟,20160502,41.58333333,131.5,0.308333333,9.125,75.16666667,2,郊区环境评价点,116.106,39.937
门头沟,20160226,39.5,44.625,1.141666667,27.66666667,52.58333333,24.04166667,郊区环境评价点,116.106,39.937
门头沟,20161117,91.72727273,113.7272727,1.727272727,59,2.727272727,2.363636364,郊区环境评价点,116.106,39.937
门头沟,20160112,7.458333333,22.7826087,0.2,5.041666667,71,2,郊区环境评价点,116.106,39.937
门头沟,20161124,56.875,42.08333333,2.166666667,57.29166667,21.86956522,19.375,郊区环境评价点,116.106,39.937
门头沟,20160714,25.08333333,53.95833333,0.6,21.7826087,76.95833333,2,郊区环境评价点,116.106,39.937
门头沟,20160318,195.5,337.5833333,1.083333333,50.04347826,65.70833333,9.291666667,郊区环境评价点,116.106,39.937
门头沟,20160301,107.6666667,101.0833333,1.629166667,66.70833333,27.95833333,28.25,郊区环境评价点,116.106,39.937
门头沟,20160918,NA,NA,NA,NA,NA,NA,郊区环境评价点,116.106,39.937
门头沟,20160217,42.04166667,36.29166667,1.495833333,37.34782609,39.875,20.375,郊区环境评价点,116.106,39.937
门头沟,20160408,14.16666667,55.125,0.208333333,26.70833333,71.66666667,2.958333333,郊区环境评价点,116.106,39.937
门头沟,20160925,166.6666667,201.4583333,1.375,41.20833333,59.04166667,2,郊区环境评价点,116.106,39.937
门头沟,20160322,99.875,149.375,1.220833333,64.39130435,36.58333333,21.25,郊区环境评价点,116.106,39.937
门头沟,20160415,47.33333333,77.33333333,0.783333333,53.69565217,46.375,10.58333333,郊区环境评价点,116.106,39.937
门头沟,20160216,6.916666667,39.625,0.55,3.541666667,74.66666667,11.45833333,郊区环境评价点,116.106,39.937
门头沟,20161207,87.60869565,91.17391304,2.239130435,81.91304348,23.08695652,20.60869565,郊区环境评价点,116.106,39.937
门头沟,20160429,93.20833333,85.91666667,1.025,53.60869565,80.70833333,9.75,郊区环境评价点,116.106,39.937
门头沟,20160223,12.375,41.625,0.7125,10.17391304,61.875,15.70833333,郊区环境评价点,116.106,39.937
门头沟,20160331,142.5416667,120.8333333,1.391666667,74.375,55.83333333,25.375,郊区环境评价点,116.106,39.937
门头沟,20160825,11.08333333,66.91666667,0.741666667,5.217391304,51.41666667,4.291666667,郊区环境评价点,116.106,39.937
门头沟,20160114,83.79166667,75.33333333,1.766666667,51.5,27,34.16666667,郊区环境评价点,116.106,39.937
门头沟,20161228,33.79166667,73.75,0.8875,23.625,45.39130435,6.291666667,郊区环境评价点,116.106,39.937
门头沟,20160116,147.5833333,158.125,2.558333333,60.16666667,8.625,34.625,郊区环境评价点,116.106,39.937
门头沟,20160421,54.63636364,92.72727273,0.513636364,46.66666667,65.09090909,4.5,郊区环境评价点,116.106,39.937
门头沟,20160802,37.13636364,82.8,1.163636364,4.909090909,89.86363636,2.136363636,郊区环境评价点,116.106,39.937
门头沟,20160920,13.33333333,29.54166667,0.325,27.73913043,43.16666667,2,郊区环境评价点,116.106,39.937
门头沟,20160725,37.92307692,64.8,1.213043478,5.565217391,48.30434783,2,郊区环境评价点,116.106,39.937
门头沟,20160816,18.65217391,31.04347826,1.052173913,11.86956522,53.86956522,2.782608696,郊区环境评价点,116.106,39.937
门头沟,20160420,73.52380952,102,0.914285714,51.38095238,66.14285714,8.142857143,郊区环境评价点,116.106,39.937
门头沟,20160324,11.70833333,23.08333333,0.220833333,17,65.29166667,3.291666667,郊区环境评价点,116.106,39.937
门头沟,20160504,19.45454545,57.91666667,0.320833333,31.79166667,70.70833333,3.291666667,郊区环境评价点,116.106,39.937
门头沟,20160228,30.91666667,53.58333333,1.4125,27.70833333,47.04166667,14.375,郊区环境评价点,116.106,39.937
门头沟,20160729,96.91666667,84.16666667,1.479166667,5.791666667,106.3333333,2,郊区环境评价点,116.106,39.937
门头沟,20160820,41.875,53.25,1.291666667,7.208333333,87.54166667,3.041666667,郊区环境评价点,116.106,39.937
门头沟,20160225,23.66666667,40.16666667,0.970833333,17.69565217,51.875,19.33333333,郊区环境评价点,116.106,39.937
门头沟,20160416,27.125,74.45833333,0.1625,9.666666667,75.45833333,2.041666667,郊区环境评价点,116.106,39.937
门头沟,20160822,55.29166667,76.29166667,1.358333333,14.5,78.75,3.916666667,郊区环境评价点,116.106,39.937
门头沟,20161118,226.8333333,204.1666667,3.9,116.1666667,2.833333333,24,郊区环境评价点,116.106,39.937
门头沟,20160819,15.83333333,48.41666667,1.320833333,5.304347826,63.08333333,3.208333333,郊区环境评价点,116.106,39.937
门头沟,20160224,23.66666667,31.08333333,1.1625,20.625,48.66666667,18.91666667,郊区环境评价点,116.106,39.937
门头沟,20160730,135.7619048,184.15,1.757142857,15.45,50.85714286,2.095238095,郊区环境评价点,116.106,39.937
门头沟,20160821,46.375,71.79166667,1.25,7.52173913,98.75,3.375,郊区环境评价点,116.106,39.937
门头沟,20160804,73.79166667,74.08333333,1.491666667,7.083333333,114.8333333,2,郊区环境评价点,116.106,39.937
门头沟,20160919,7.7,22.16666667,0.3,14.5,53.25,2,郊区环境评价点,116.106,39.937
门头沟,20160218,18.70833333,53.625,0.795833333,12.45833333,67.79166667,16.95833333,郊区环境评价点,116.106,39.937
门头沟,20160422,25.20833333,95.875,0.183333333,16.08333333,87.20833333,2.333333333,郊区环境评价点,116.106,39.937
门头沟,20160803,34.71428571,58.72222222,1.123809524,5.523809524,110.1428571,2.476190476,郊区环境评价点,116.106,39.937
门头沟,20160323,14.375,85.79166667,0.320833333,19.29166667,71.91666667,3.208333333,郊区环境评价点,116.106,39.937
门头沟,20160726,15.91666667,41.45833333,1.058333333,13,51.16666667,5.416666667,郊区环境评价点,116.106,39.937
门头沟,20160303,224.8333333,218.3333333,2.695833333,97.33333333,21.33333333,33.875,郊区环境评价点,116.106,39.937
门头沟,20160325,15.63636364,28.47619048,0.322727273,26,61.36363636,4.409090909,郊区环境评价点,116.106,39.937
门头沟,20160326,11.04166667,37.625,0.275,15.43478261,65.54166667,2.541666667,郊区环境评价点,116.106,39.937
门头沟,20160418,12.9,30.94444444,0.29,13.65,86.7,2.35,郊区环境评价点,116.106,39.937
门头沟,20160401,40.29166667,161.625,0.304166667,22.60869565,62.70833333,5.083333333,郊区环境评价点,116.106,39.937
门头沟,20160302,147.25,171.125,2.020833333,96.82608696,22.875,26.29166667,郊区环境评价点,116.106,39.937
门头沟,20160327,13.08333333,32.04166667,0.304166667,23.66666667,69.08333333,2.833333333,郊区环境评价点,116.106,39.937
门头沟,20160727,31.31818182,58.58333333,1.129166667,7.916666667,96.125,2.041666667,郊区环境评价点,116.106,39.937
门头沟,20160117,49.91666667,145.4166667,0.616666667,18.60869565,57.41666667,3.416666667,郊区环境评价点,116.106,39.937
门头沟,20160823,82.29166667,79.875,1.2375,18.69565217,48.58333333,3.75,郊区环境评价点,116.106,39.937
门头沟,20160818,64.95833333,98,2.0125,8.875,30.375,3.041666667,郊区环境评价点,116.106,39.937
门头沟,20160419,63.31578947,64.70588235,1.178947368,73.84210526,20.57894737,15.10526316,郊区环境评价点,116.106,39.937
门头沟,20160119,89.70833333,77.41666667,0.652173913,43.54545455,92.08695652,22.95652174,郊区环境评价点,116.106,39.937
门头沟,20160817,56.79166667,55.375,1.254166667,19.43478261,15.29166667,3.041666667,郊区环境评价点,116.106,39.937
门头沟,20160728,41.05263158,65.41666667,1.129166667,5.434782609,79.125,2.083333333,郊区环境评价点,116.106,39.937
门头沟,20160118,8.708333333,50.58333333,0.220833333,4.958333333,103.6086957,2,郊区环境评价点,116.106,39.937
门头沟,20160417,10.875,39.47619048,0.229166667,8.565217391,80.5,2,郊区环境评价点,116.106,39.937
密云,20160524,23.66666667,70.04166667,0.445833333,25.41666667,69.45833333,2.25,郊区环境评价点,116.832,40.37
密云,20160718,92.04166667,117.7916667,1.129166667,26.875,131.8333333,4.583333333,郊区环境评价点,116.832,40.37
密云,20160717,58.58333333,77.54166667,0.875,26.5,120.2083333,2.333333333,郊区环境评价点,116.832,40.37
密云,20161026,33.19047619,89.94736842,0.533333333,36.71428571,37.38095238,2.714285714,郊区环境评价点,116.832,40.37
密云,20160625,21.29166667,39.04166667,0.354166667,37.45833333,61.08333333,2,郊区环境评价点,116.832,40.37
密云,20161022,9.958333333,32.45833333,0.370833333,15.75,34.66666667,2,郊区环境评价点,116.832,40.37
密云,20160525,10.04166667,40.58333333,0.241666667,17.41666667,93.625,2,郊区环境评价点,116.832,40.37
密云,20160624,13.95833333,55.125,0.375,31.125,65.125,2,郊区环境评价点,116.832,40.37
密云,20160807,10.82608696,63.65,0.573913043,8.956521739,98.69565217,2.043478261,郊区环境评价点,116.832,40.37
密云,20160121,132.9166667,155.3333333,3.529166667,65.25,11.875,33.75,郊区环境评价点,116.832,40.37
密云,20160616,14.66666667,47.83333333,0.429166667,18.83333333,104.7083333,2,郊区环境评价点,116.832,40.37
密云,20161027,21.875,53.45833333,0.620833333,30.75,24.20833333,3.875,郊区环境评价点,116.832,40.37
密云,20160623,61.33333333,95.83333333,0.925,21.75,112.7916667,3,郊区环境评价点,116.832,40.37
密云,20160618,30.25,75.25,0.525,31.66666667,131.25,3.791666667,郊区环境评价点,116.832,40.37
密云,20160929,35.875,34.58333333,0.404166667,39,37.5,3.708333333,郊区环境评价点,116.832,40.37
密云,20161021,34.75,71.66666667,0.575,25.79166667,27.91666667,2,郊区环境评价点,116.832,40.37
密云,20160615,11.33333333,32.66666667,0.404166667,12.875,91.875,2,郊区环境评价点,116.832,40.37
密云,20160808,3.4375,32.41176471,0.533333333,13.16666667,64.66666667,2.444444444,郊区环境评价点,116.832,40.37
密云,20160928,9.291666667,17.125,0.183333333,14.70833333,40.33333333,2,郊区环境评价点,116.832,40.37
密云,20161028,9.25,31.83333333,0.2875,18.70833333,41.54166667,2,郊区环境评价点,116.832,40.37
密云,20161003,89.66666667,153.8333333,0.895833333,27.66666667,71,5.791666667,郊区环境评价点,116.832,40.37
密云,20160313,41.91304348,105.7083333,0.779166667,36.375,50.375,7.708333333,郊区环境评价点,116.832,40.37
密云,20161025,87.04545455,97.33333333,1.2375,58.82608696,4.130434783,3,郊区环境评价点,116.832,40.37
密云,20160621,64.75,105.4583333,0.791666667,18.875,139.9583333,2.416666667,郊区环境评价点,116.832,40.37
密云,20160423,18.60869565,65.125,0.291666667,14.25,83.08333333,3.375,郊区环境评价点,116.832,40.37
密云,20160809,43.75,86.46666667,1.34,10.8,187,5.866666667,郊区环境评价点,116.832,40.37
密云,20160312,84.58333333,66.5,1.525,59.875,24.04166667,29.20833333,郊区环境评价点,116.832,40.37
密云,20161024,49.33333333,48.66666667,0.675,43.125,8.5,2.708333333,郊区环境评价点,116.832,40.37
密云,20160912,19.45833333,31.45833333,0.579166667,20.04166667,59.70833333,2.041666667,郊区环境评价点,116.832,40.37
密云,20160705,83.41666667,131.25,1.004166667,22.95833333,144.75,6.458333333,郊区环境评价点,116.832,40.37
密云,20160514,40.625,52.33333333,0.6375,28.875,69.29166667,3.625,郊区环境评价点,116.832,40.37
密云,20160622,54.95833333,92.04166667,0.691666667,27.79166667,141.875,2,郊区环境评价点,116.832,40.37
密云,20161023,16.58333333,21.41666667,0.408333333,24.54166667,34.70833333,3.625,郊区环境评价点,116.832,40.37
密云,20160719,69.33333333,103.75,0.866666667,24.58333333,65.625,2.25,郊区环境评价点,116.832,40.37
密云,20160810,82.54545455,95.7,1.018181818,8.727272727,147.9090909,2.409090909,郊区环境评价点,116.832,40.37
密云,20160619,50.625,86.95833333,0.6875,31.95833333,154,4.208333333,郊区环境评价点,116.832,40.37
密云,20160930,80.45833333,81.04166667,0.654166667,38.45833333,78.125,5.083333333,郊区环境评价点,116.832,40.37
密云,20160527,39,70.70833333,0.441666667,38.91666667,121.2916667,8.875,郊区环境评价点,116.832,40.37
密云,20160101,161.625,134.5833333,2.729166667,67.95833333,10.20833333,28.16666667,郊区环境评价点,116.832,40.37
密云,20161220,313.3333333,247.9130435,NA,87.70833333,6.041666667,3.708333333,郊区环境评价点,116.832,40.37
密云,20160703,45.25,73.20833333,0.683333333,22.04166667,140.1666667,5.625,郊区环境评价点,116.832,40.37
密云,20161029,22.33333333,33.16666667,0.470833333,34.45833333,29.29166667,3.375,郊区环境评价点,116.832,40.37
密云,20160526,14.20833333,31.58333333,0.208333333,26.58333333,71.70833333,2.041666667,郊区环境评价点,116.832,40.37
密云,20160314,54.34782609,57.47826087,1.02173913,53,33.39130435,12.30434783,郊区环境评价点,116.832,40.37
密云,20160122,32.16666667,117.25,1.408333333,14.59090909,62.625,7.5,郊区环境评价点,116.832,40.37
